Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14
5.15287420926428,-1.57804576201398,-0.879884010551668,-1.65598078817221,4.3069444774786,-0.3923654506164,1.58921777568685,3.80630830067907,1.23967022528108,1.57698700874566,-0.139045647971639,-0.0139167939411106,-0.0539438945407768,1
6.14391252903131,-3.04346045518464,-1.67040104993343,-1.37158014922078,6.27292036001462,6.40427315915862,2.47653188921474,2.86321772033673,0.879125191408789,-0.272959468687643,0.0482831944957875,-0.161977939384641,-0.130198122947708,1
7.68964648602368,-3.94470019640434,-2.70458101444417,-0.756570597914488,5.76823129052672,6.34311017952086,2.38283255692243,3.29272049577612,1.53939804441108,-0.0943757719732419,-0.0966586244921169,-0.517623370584852,0.0773428249011403,1
9.00202780692871,-4.73705806277492,-0.65793795490767,-1.95497796506595,5.88227747885246,5.77120863182497,2.46885524032553,3.82226267908991,1.60065235497964,0.174457583974532,0.797395038946778,-0.311279722394163,0.0570373951379562,1
8.79444298051537,-5.39111130279453,-0.624056016016554,-0.878199789800167,6.27698411435672,6.22353758064918,2.45039116613123,2.76388438070264,1.62812407559132,0.0323481690340122,0.468394343252362,0.107081516662947,0.0602920298628799,1
15.0879514051163,-11.8155817811159,4.41906185914341,-1.62064341853632,6.60436517279153,6.39679842236794,2.73172055840794,3.01261217353227,1.5401133875387,-0.027361098092381,0.0198481194545389,0.38374896099995,0.0436759284899715,1
8.77299494405578,-4.53460836875877,-0.347338863208509,-1.31980417711674,5.83506059507054,5.93551336381019,2.54330979472282,2.83090359981631,1.6008889079923,0.0510196436453913,0.36770455768854,0.437413207460246,0.0611163541642131,1
7.79060076659739,-4.75767164789704,-0.453107977725264,-1.00801543459631,5.75275044846596,5.87559944026642,2.63114742192301,3.56460328169221,1.55669260936419,0.041787001256044,0.216252961325528,0.380745015459988,0.0638752450203387,1
8.52953675745434,-5.28241026204273,0.400243269877385,-0.85720359125404,6.19807917229468,5.88972167591699,2.79525194390473,2.93311374208248,1.57867532605171,0.00211280364936172,0.213267298424195,0.34516132371403,0.0562439202004629,1
11.6117657729601,-6.4383491337842,-0.619336519662902,-1.36827228907615,5.45106774575308,6.01117248387638,2.79910113311359,2.92845966112579,1.67015446774089,0.0305476354780326,0.0527163810359788,0.440706270820126,0.0480487991397379,1
12.250002268122,-5.08484465696052,0.594755227174066,-1.19101756105427,5.12693772710389,6.22320176939718,4.2219363601247,2.86525841033146,1.69644433537762,0.0451867428321442,-0.127411118605019,-0.703199676778972,0.0622706683377829,1
8.93949805816982,-3.17563569383472,-2.7095827232942,-0.685852936574148,4.89021588257897,5.99554921320979,4.21918031210225,2.85037327761258,1.73892343687796,0.0363346118963153,0.00597351035851965,-0.0906845656351141,0.0610616586625962,1
10.2235169476372,-5.32179743712614,0.164307608155044,-0.996348313990944,5.22618203558942,5.99345500035244,4.19640810760007,3.00870688544393,1.66325961314641,0.0775535403337367,0.087116261199177,-0.250963712115439,0.053530184558165,1
10.3110598116708,-6.03970285653016,-0.336874193033131,-1.10932307744357,5.22357822701156,5.79214266031471,4.05240875923917,3.25604063672877,1.71584990296721,0.0711872743321809,-0.0370682779818021,0.280250051230062,0.053442973840919,1
11.8408683626139,-7.42838289976097,1.91088238505991,-0.625790950925992,5.93481312618908,6.20027635861975,4.09831186564194,2.99839368668886,1.69334807277098,0.0876594347785559,0.104076052339831,-0.0780966109670592,0.0502831236487214,1
9.75818610232787,-4.37401248449905,-1.28860565174044,-1.07027441559782,5.05239210593429,5.77863620526546,3.68989760074753,2.96449144469436,1.66369267334756,0.0549841341067616,0.112203181507287,0.320855006336015,0.0639297290415676,1
9.06274099375145,-4.8139899754993,-1.49957804434209,-0.629979166495916,5.17388491482329,5.63886271373752,3.31859309282524,3.10940372090177,1.62101403811356,0.0990209331175044,0.170437442660951,0.446730073748275,0.0648017511161215,1
11.5057995780629,-7.57152337490718,3.08299029141057,0.0834173915494018,6.35229959266456,6.05358363485032,3.56715820504383,2.95708793822402,1.61725346493141,0.0518623943795969,-0.0455850816044822,-0.00551397651493652,0.0692142854461254,1
14.6346068514392,-10.9286065600996,0.249725955414133,-0.352745829823384,5.1419018530904,6.11933328571371,4.3442056268786,2.88157992567136,1.66570859500735,0.0904973490605119,0.0285161183833877,-0.584716914154265,0.0602909755268878,1
4.88527884292872,1.48684856895585,-5.05623982997918,-1.3299831097773,11.4305134956061,5.7085143408487,1.43946165666471,2.62992425633747,1.15564377778812,-0.50725444302976,0.182206727077199,-0.112978303367881,-0.158973519693037,1
5.71709131875842,1.18567850747084,-4.24250557946623,-1.26744566188956,11.5598673698939,5.7664792332943,1.41147715471415,2.64288877007867,1.21105508178483,-0.313689673106397,0.169433366104046,-0.111547274522405,-0.173111176654312,1
22.5640261436442,-8.9793476229697,-8.0035282792617,-4.68140568417354,8.05783564324846,6.0297990102513,1.7913898520843,2.47406022565402,1.42411762057572,0.395897745469393,0.0164313404684211,-0.116407283629054,-0.123509038850934,1
28.9057760078848,-12.0905583560159,-6.6599899206914,-4.78450876566214,7.2930958114943,6.17342254097751,1.68049587454487,2.40720006035838,1.46828555241633,0.237201846564975,0.0148162248037346,-0.0826349226784243,-0.120024690993649,1
28.0845156423275,-11.0919151385364,-8.8707353705338,-8.65517529272251,5.75811523850153,6.19457170595929,1.85822361853354,2.69641508426239,1.49837041139477,0.348009693029884,0.0404152424874096,-0.0853304573343051,-0.140715363433015,1
24.3345149142628,-7.48255482238354,-6.93711889224262,-4.21303267411135,8.08140930187892,6.11892224786202,1.62294892328339,2.39479687491587,1.43965579410307,0.299068574248806,0.0831420145565947,-0.128854167907961,-0.13950924026524,1
31.8985314893168,-16.2334094545668,-9.31429856536384,-6.57942555476491,4.74753317664779,5.61779606755362,1.51706185097961,1.65247759595086,1.43002984516786,0.254875680333919,0.0898613160253972,-0.0953510215088944,-0.142444331548493,1
27.9790646538481,-14.4113345387433,-8.71559342268832,-6.88479146680634,6.34464871102586,5.95465683838261,1.84582956343298,2.3336001554873,1.45921458793183,0.319860827216948,0.0330271575987014,-0.104465499650286,-0.109584365520065,1
26.4021864588559,-5.97183267243108,-5.60953454185864,-2.98800130751156,7.42495658656306,6.20221909523656,1.32678025786898,3.0292579876635,1.43792164582899,0.437351248459944,0.0421368284165176,-0.0906944860398224,-0.075337470179716,1
43.2121031448228,-11.5858776872769,-7.82207446441146,-4.6382091226043,5.21116355308885,6.39192496273018,1.53858354065566,2.46281452873754,1.68976016409422,0.394973435467825,0.000184653122527032,-0.105596532372262,-0.16379029830202,1
32.9958161424328,-16.462107249643,-10.3224872805622,-6.68592682338382,5.21784569415897,6.02533071368844,1.83703713995447,2.61230957619716,1.52673809316598,0.279003747660613,0.0331674512711371,-0.0931314990659382,-0.133719144487411,1
23.2273495099234,-6.5211065072521,-4.7982000615835,-2.7280971027133,9.13748297004751,6.17989002702306,1.54797360976358,2.59271579069149,1.44287672208756,0.314994845761556,0.0117415284713186,-0.096027802385578,-0.12089640181505,1
24.49426867667,-8.83886086956933,-8.31916952855836,-5.71860826966362,7.4238467340961,6.06306706802575,1.7734561478599,2.38392015833436,1.44902926867934,0.232971442868158,0.116076099259988,-0.118280014929517,-0.135772761155181,1
24.1113309638074,-8.0564190037116,-9.11655761742946,-5.2936847097235,6.66122922530055,5.95409298974946,1.60382359850747,2.71928532677072,1.42005060915661,0.27589516810724,0.082598362618633,-0.0947583010570191,-0.101733371372569,1
27.1731786080423,-12.1625364931333,-8.8358519117537,-5.32926839334469,7.32187623123294,5.98756235779466,1.85022323537051,2.35573274347398,1.45277724750511,0.293964437633013,0.0874501866993806,-0.142012217293725,-0.141197893463148,1
28.1473287491392,-10.6182428442503,-11.1900457761628,-9.29348907340131,5.81193086597751,6.13868398304653,2.03940732422714,2.37040247167768,1.62740503203448,0.110959673620057,0.349446218157932,-0.181917124976088,-0.130805470305877,1
24.7074751004901,-8.97481710176541,-8.9584378308097,-6.50006341970071,6.58138144771238,6.020108669424,1.68729630350139,2.50213395064629,1.4631393710457,0.18250268430012,0.061108069058292,-0.114335829342464,-0.106437101452363,1
31.0950827118559,-15.649446623771,-11.767057914788,-5.49768425324866,5.95605471986635,5.86020839152752,1.86909154205917,2.17583107452386,1.53959183303422,0.152030924020579,0.06331534072989,-0.0902083404261207,-0.149557231321694,1
25.6739077203669,-5.31284670641771,-7.11260260221347,-6.79662472165739,6.38860673881543,6.21791877288145,1.51183797476151,2.51197199625684,1.48791235497004,0.327761351785709,0.0779759292061416,-0.105070576348979,-0.0720227243955234,1
22.5114916926733,-7.42127820416648,-7.52797633644581,-2.72904343646591,7.86701008992495,5.95419818379906,1.46578886328205,3.09810970370183,1.37478569784435,0.265268010573332,0.0590418897510856,-0.0831973025262941,-0.0750368200547616,1
9.59782795340335,-3.42798951802769,-10.8978056115519,10.9318618086005,2.68201396329829,1.65378647903254,2.68246576855636,3.31100457784425,0.48963399411696,-0.149547030641005,0.0276474812271534,-0.0363352698616093,-0.117414137940033,1
15.4344284256274,-8.82348693298064,-12.5883553478924,13.6849246356966,6.73811852433014,5.06461175710169,1.63578557559729,2.94361584505511,0.982843545916963,-0.408727772669063,-0.0406697182633249,0.211597905005946,-0.152357294623317,1
16.4169463430245,-11.0354029931551,-8.12386952098828,11.976795203999,7.27220206537797,5.48651075777461,2.4129604732892,2.95788023377087,1.20262376817634,-0.408425175586753,-0.021108864100944,-0.172698309949663,-0.136981411823084,1
17.6071328695885,-11.1455780465695,-10.5285834674191,15.7933735024518,6.76474109798112,4.8180338399292,3.60412405678259,2.97225010541701,1.65651139258692,-0.103256071596211,-0.155629514411741,0.276267584711742,-0.034077196535273,1
21.1854996190028,-13.066924707375,-14.9227568688637,20.1826417393998,6.55863238961392,4.65359640456798,3.14436817661994,2.99014305343035,1.8092641291134,-0.217951798036668,0.114879173060607,0.181364643409025,-0.0114086181884258,1
